Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Cost Per Item,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Case type (product.metafields.shopify.case-type),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coil connection (product.metafields.shopify.coil-connection),Color (product.metafields.shopify.color-pattern),Compatible battery technology (product.metafields.shopify.compatible-battery-technology),Connection type (product.metafields.shopify.connection-type),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cookware/Bakeware material (product.metafields.shopify.cookware-bakeware-material),Costume theme (product.metafields.shopify.costume-theme),Dietary preferences (product.metafields.shopify.dietary-preferences),Dispenser type (product.metafields.shopify.dispenser-type),Display technology (product.metafields.shopify.display-technology),Dog age group (product.metafields.shopify.dog-age-group),Dog toy type (product.metafields.shopify.dog-toy-type),Doll/Playset features (product.metafields.shopify.doll-playset-features),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),E-cigarette/Vaporizer style (product.metafields.shopify.e-cigarette-vaporizer-style),E-liquid flavor (product.metafields.shopify.e-liquid-flavor),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Hardware material (product.metafields.shopify.hardware-material),Ingredient category (product.metafields.shopify.ingredient-category),Material (product.metafields.shopify.material),Pipe shape (product.metafields.shopify.pipe-shape),Plant support material (product.metafields.shopify.plant-support-material),Power source (product.metafields.shopify.power-source),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Recommended age group (product.metafields.shopify.recommended-age-group),Size (product.metafields.shopify.size),Suitable for breed size (product.metafields.shopify.suitable-for-breed-size),Suitable for food processor type (product.metafields.shopify.suitable-for-food-processor-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for power equipment type (product.metafields.shopify.suitable-for-power-equipment-type),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Tool/Utensil material (product.metafields.shopify.tool-utensil-material),Toy/Game material (product.metafields.shopify.toy-game-material),Travel pillow shape (product.metafields.shopify.travel-pillow-shape),Vaping style (product.metafields.shopify.vaping-style),Variant Image,Variant Weight Unit,Variant Tax Code,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,_Pricing Brand,_Pricing Product Title,_Pixies Recommended Retail,_Market MSRP / Proxy,_Pricing Tier,_Gross Margin $,_Gross Margin %,_Pricing Method,_Price Confidence
grav-triple-pinch-bowl-m,Grav Triple-Pinch Bowl (M),"<p><strong>The 14mm GRAV® Triple Pinch Bowl </strong>(BFP14(PK)) is compatible with any 14mm female joint and features a glass arm on the side of the bowl for safe handling. Its restriction is formed by three glass pinches designed to catch ash and keep plant matter in place. The pinch bowl's limited capacity is designed for use with smaller water pipes and Helix™ pipes.<br> </p>
<ul>
<li>
<strong>Retail Unit: </strong>Five (5) 14mm bowls</li>
<li>
<strong>Joint: </strong>14mm Male</li>
<li>
<strong>Use with: </strong>Flower</li>
<li>
<strong>Designed by: </strong>Dave Daily</li>
</ul>
<p><i><strong>This product and all products on this site are intended and sold for legal purposes only.</strong></i></p>",Grav,Home & Garden > Smoking Accessories,Glass Bowl,"Glass, Glass Bowl, Grav, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Hydrated Filtration Device",TRUE,Title,Default Title,,,,,,,,GRAV-TRIPPINCH,158.7573295,shopify,deny,manual,52.99,22.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/TBP14.png?v=1753115910,1,Grav Triple-Pinch Bowl (M),FALSE,Grav Triple-Pinch Bowl (M) | Pixie's Pantry,The 14mm GRAV® Triple Pinch Bowl (BFP14(PK)) is compatible with any 14mm female joint and features a glass arm on the side of the bowl for safe handling. Its restriction is formed by three glass pinches designed to catch ash and keep plant matter in place. The pinch bowl's limited capacity is designed for use with sma…,Adults,,,,,,,,clear,,,,,,,,,,,,,,,,,Glass,,glass,,,,,,Adults,,,,,,,,,,,,,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
human-grade-sacred-straight-sandblasted-glass-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/oSJ416hgTn53erCmWtZuAaLps2VEgGrInzXtyuNF.jpg?v=1752691849,11,Human Grade Sacred Straight Sandblasted Glass Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-mushroom-globe-glass-rig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/J6esxJ27vtpvIQVjZzueBOfB6ehYeAHRCbKKIUf9.jpg?v=1752691567,9,Human Grade Mushroom Globe Glass Rig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-10-mini-gumball-rig-glass-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/tkhW04hnFczQ4urp2qm5ej9xum6fphTlhTQGM9Hj.jpg?v=1752691128,10,"Human Grade 10"" Mini Gumball Rig Glass Water Pipe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-7-5-recycler-45-triple-marble-glass-rig-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/nbasNi75BEzqzmldc0ioanxqjvK4hSt9562txAYl.jpg?v=1752690732,11,"Human Grade 7.5"" Recycler 45 (Triple Marble) Glass Rig Water Pipe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-dualing-recycler-glass-rig-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/uSrVkXFx5FywnKJSANZgUrbsrzR7v3by7BQBRo3F.jpg?v=1752690352,11,Human Grade Dualing Recycler Glass Rig Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-stubby-klein-glass-recycler-rig-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/KQcqSh88r3PR8AEQGLatdDdBtCirJHCV7WaJCvQ0.jpg?v=1752689996,9,Human Grade Stubby Klein Glass Recycler Rig Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-iridescent-zing-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/1dDF5nwdC9BA2P0MAdR3KzmDP5SA25Y6rCOIPOFo.jpg?v=1752689631,10,Human Grade Iridescent Zing Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-the-nuke-glass-rig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Lt5iVlMTVWSpLoikx3d7hKNrGbUVpq0Xt3NXE6YF.jpg?v=1752689203,11,Human Grade The Nuke Glass Rig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-8-5-swiss-incycler-glass-rig-recycler-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/ZmjA2Agge3M0oM6Nunft8SVJSRZx0HMJICPM4XbI.jpg?v=1752688703,8,"Human Grade 8.5"" Swiss Incycler Glass Rig Recycler Water Pipe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-11-5-swiss-incycler-glass-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Djly5a1eANg5qZGzNfTEO3xdUy2qddQk4JGPkutw.jpg?v=1752688469,8,"Human Grade 11.5"" Swiss Incycler Glass Water Pipe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-10-swiss-rig-glass-recycler-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/MUdfEqExcVoLo8J9Zaggip24ZNs7Sg70Kn1Yuqmr.jpg?v=1752688001,9,"Human Grade 10"" Swiss Rig Glass Recycler Water Pipe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-7-swiss-rig-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/wSKOpgQsHfh5SmWIItT4FOeple4NQiJGZbVP7iSs.jpg?v=1752687605,9,"Human Grade 7"" Swiss Rig Water Pipe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-glass-pipe-screens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/VwvStLQbh6uDbFLLI4sUkfZjYi9ygpuYvnKCL6KO.jpg?v=1752249185,10,Human Grade Glass Pipe Screens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empire-glassworks-donut-bowl,Empire Glassworks Donut Bowl,"<p><strong><img src=""https://cdn.shopify.com/s/files/1/2221/1809/files/madeusa-icon.gif?v=1530137408"" alt=""""></strong><br><strong>Made in Atwood, California </strong><br> </p>
<ul>
<li>
<strong>Retail Unit: </strong>One (1) Bowl </li>
<li>
<strong>Size:</strong> 2.25"" X 1.25""</li>
<li>
<strong>Joint Size:</strong> 14mm</li>
<li>
<strong>Material:</strong> Borosilicate / Pyrex Glass</li>
<li>Single Hole or Funnel Style Bowl</li>
<li>Individually Hand Crafted Art Piece</li>
</ul>
<p><i><strong>This product and all products on this site are intended and sold for legal purposes only.</strong></i> </p>",Empire Glassworks,Home & Garden > Smoking Accessories,Glass Bowl,"14mm Bowl, Empire Glass, Empire Glass Works, Glass, Glass Bowl, Pixies Clinical Registry, Precision Hardware, Adult Use 21+, Replacement / Interface Component",TRUE,Title,Default Title,,,,,,,,EMPIRE-BOWLS-DONUT,113.3980925,shopify,deny,manual,36.99,15.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/jIGXQd5P7psK9EcVaYjGly9Jh0oiUuDsDQtqnjB4.jpg?v=1752186761,1,Empire Glassworks Donut Bowl,FALSE,Empire Glassworks Donut Bowl | Pixie's Pantry,"Made in Atwood, California Retail Unit: One (1) Bowl Size: 2.25"" X 1.25"" Joint Size: 14mm Material: Borosilicate / Pyrex Glass Single Hole or Funnel Style Bowl Individually Hand Crafted Art Piece This product and all products on this site are intended and sold for legal purposes only.",Adults,,,,,,,,,,,,,,,,,,,,,,,,,"Borosilicate glass, Glass, Wood",,glass,,,,,,Adults,,,,,,,,,,,,,,lb,,TRUE,,,TRUE,,,active,,,,,,,,,
mj-arsenal-dichro-flower-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Yzw5MJFrH8DD1sgA85T8v9IyQ7JxVvmp637kkmKT.jpg?v=1752087419,14,MJ Arsenal Dichro Flower Bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mj-arsenal-hobnail-rainbow-bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/7efI19vDhLDw2hVEVOG1hFwHycXEHOmLQuru2W5k.jpg?v=1752087126,6,MJ Arsenal Hobnail Rainbow Bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yocan-ishred-electric-grinder,,,,,,,,,Emerald Green,,,,,,,,YCN-GRNDR-ISHRED-EMRLDGRN,538.6409394,shopify,deny,manual,44.99,19,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/EmeraldGreen.jpg?v=1751999620,5,Yocan iShred Electric Grinder - Emerald Green,,,,,,,,,,,,Emerald Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/EmeraldGreen.jpg?v=1751999620,oz,,,,,,,,,,,,,,,,,
mj-arsenal-wooden-dab-tool,,,,,,,,,Striped,,,,,,,,MJA-DT-WDN-STRP,113.3980925,shopify,deny,manual,27.99,10,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Striped.jpg?v=1750967019,3,MJ Arsenal Wooden Dab Tool - Striped,,,,,,,,,,,,Striped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Striped.jpg?v=1750967019,lb,,,,,,,,,,,,,,,,,
mj-arsenal-wooden-round-dab-tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/zUKHK4SzkK8FpQdMY01LjkJwULiHvfwWNI69Ttmh.jpg?v=1750966845,6,MJ Arsenal Wooden Round Dab Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mj-arsenal-stabwood-dab-tool,,,,,,,,,Red,,,,,,,,MJA-DT-STBWD-RED,113.3980925,shopify,deny,manual,27.99,10,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Red_b7013571-ae05-4b45-aa08-cded465fcee1.jpg?v=1750966336,3,MJ Arsenal Stabwood Dab Tool - Red,,,,,,,,,,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Red_b7013571-ae05-4b45-aa08-cded465fcee1.jpg?v=1750966336,lb,,,,,,,,,,,,,,,,,
softglass-totem-kits,,,,,,,,,Cerulean,,,Tube,,,,,SFTGLS-WP-TOTBUN-CRLN-TUBE,907.18474,shopify,deny,manual,89.99,44.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Cerulean_Tube.jpg?v=1750965447,12,Softglass Totem Kits - Cerulean,,,,,,,,,,,,Cerulean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Cerulean_Tube.jpg?v=1750965447,lb,,,,,,,,,,,,,,,,,
astral-project-tower-one-hitter,,,,,,,,,Tiger Eye,,,,,,,,AP-CHLM-TWR-TGREYE,204.1165665,shopify,deny,manual,34.99,14.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Tigereye_b40df745-5868-45c5-8365-358dfdf31019.jpg?v=1750875027,10,Astral Project Tower One Hitter - Tiger Eye,,,,,,,,,,,,Tiger Eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Tigereye_b40df745-5868-45c5-8365-358dfdf31019.jpg?v=1750875027,lb,,,,,,,,,,,,,,,,,
astral-project-faceted-incense-holder,,,,,,,,,Tourmalinated Quartz,,,,,,,,AP-INBRNR-HLDR-TRMLNTQRT,158.7573295,shopify,deny,manual,18.99,7,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/TourmalinatedQuartz.jpg?v=1750874395,13,Astral Project Faceted Incense Holder - Tourmalinated Quartz,,,,,,,,,,,,Tourmalinated Quartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/TourmalinatedQuartz.jpg?v=1750874395,lb,,,,,,,,,,,,,,,,,
human-grade-neo-glass-rig-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/C2I7r0tbxa01mzyO4kcwg06xG3LoBXabOQVjSrwg.jpg?v=1750869887,10,Human Grade Neo Glass Rig Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-the-condenser-glass-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/INRedVujOnDbNWZKVe43BIlkn0bSoYhzVdZFIA7p.jpg?v=1750869425,11,Human Grade The Condenser Glass Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raw-munchies-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/y2yHuhs79NYda47QWBNam9LXLM8z5KH90D0Pynrr.jpg?v=1750788658,3,RAW Munchies Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raw-playing-cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/n4hdJRp2MzBNHEBjBeWwKC3jFstJvYfDdAiKQ9mC.jpg?v=1750788470,2,RAW Playing Cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yocan-cloud-3-chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/jmvnMhldIcaZeAvDNmn98bCrMMvH2eohiWdUzPyB.jpg?v=1752070608,3,Yocan Cloud 3 Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yocan-pocket-vaporizer,,,,,,,,,Black,,,,,,,,YOCAN-WCV-PCKT-BLK,340.1942775,shopify,deny,manual,80.99,40,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Black_7f0da329-3b44-4d59-b966-a20032d2445c.jpg?v=1750787769,5,Yocan Pocket Vaporizer - Black,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Black_7f0da329-3b44-4d59-b966-a20032d2445c.jpg?v=1750787769,lb,,,,,,,,,,,,,,,,,
penjamin-raygun-vaporizer-battery,,,,,,,,,Glow in the Dark,,,,,,,,SMYLE-510V-RYGN-GITD,294.8350405,shopify,deny,manual,39.99,17,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/GlowInTheDark_2f373b92-7c37-4148-af20-079e2cd5a841.jpg?v=1750359297,5,Penjamin Raygun Vaporizer Battery - Glow in the Dark,,,,,,,,,,,,Glow in the Dark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/GlowInTheDark_2f373b92-7c37-4148-af20-079e2cd5a841.jpg?v=1750359297,lb,,,,,,,,,,,,,,,,,
human-grade-inline-tube-triple-ice-catch-glass-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Nuo5KvVLu8gbOQEjg40ghJjWBhQWX3cRZMpxwqmQ.jpg?v=1750358918,8,Human Grade Inline Tube Triple Ice Catch Glass Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-morpheus-glass-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/lwZpoay5e9WpKYmiTM05Wp1wZpHxM6e3McU7FOEV.jpg?v=1750358630,7,Human Grade Morpheus Glass Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-the-lantern-glass-water-pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Green_c1d69fb4-bcd3-4864-97a5-cbd9c1fffacd.jpg?v=1750873502,10,Human Grade The Lantern Glass Water Pipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arizer-solo-iii-3-v2-vaporizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/sQUgXWp3UDF2dZ6VZEhDpp0lnuKdlMjjqQYoKTmH.jpg?v=1750274696,4,Arizer Solo III (3) V2 Vaporizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maven-nova-torch-unfilled,,,,,,,,,White,,,,,,,,MVN-TOR-UNF-NOVA-WHT,453.59237,shopify,deny,manual,32.99,14,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/White_b3fc5c71-d5c0-4e62-bbf4-cc1e0a358e3e.jpg?v=1750188592,5,Maven Nova Torch (Unfilled) - White,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/White_b3fc5c71-d5c0-4e62-bbf4-cc1e0a358e3e.jpg?v=1750188592,lb,,,,,,,,,,,,,,,,,
maven-thunder-torch-unfilled,,,,,,,,,Yellow,,,,,,,,MVN-TOR-UNF-THNDR-YLO,453.59237,shopify,deny,manual,32.99,14,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Yellow_5b635241-7b12-4336-a055-6736db64ece2.jpg?v=1750188385,5,Maven Thunder Torch (Unfilled) - Yellow,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Yellow_5b635241-7b12-4336-a055-6736db64ece2.jpg?v=1750188385,oz,,,,,,,,,,,,,,,,,
maven-model-t-torch-unfilled,,,,,,,,,White,,,,,,,,MVN-TOR-UNF-MDLT-WHT,453.59237,shopify,deny,manual,24.99,10.5,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/White_8e3083fc-4f5b-4110-8098-fbffae52e1a4.jpg?v=1750188001,5,Maven Model T Torch (Unfilled) - White,,,,,,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/White_8e3083fc-4f5b-4110-8098-fbffae52e1a4.jpg?v=1750188001,oz,,,,,,,,,,,,,,,,,
maven-strength-torch-unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/68386692701661748526738.jpg?v=1750187790,4,Maven Strength Torch (Unfilled),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maven-firehorn-torch-unfilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/68385f957f08e1748524949.jpg?v=1750187627,2,Maven Firehorn Torch (Unfilled),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honeybee-herb-honey-hive-bubble-carb-cap,,,,,,,,,Pink,,,,,,,,HBH-CC-QC-5-PNK,113.3980925,shopify,deny,manual,12.99,4,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Pink_10f991ac-136f-486c-9651-c3b134b2da44.png?v=1749762502,4,Honeybee Herb Honey Hive Bubble Carb Cap - Pink,,,,,,,,,,,,Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Pink_10f991ac-136f-486c-9651-c3b134b2da44.png?v=1749762502,lb,,,,,,,,,,,,,,,,,
honeybee-herb-honey-stax-carb-cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/iPgxLG0umLQep0uTUq9oCL8YCdOgL6hEGFbIR4aL.png?v=1749751246,2,Honeybee Herb Honey Stax Carb Cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human-grade-trinity-water-pipe,,,,,,,,,Lavender,,,,,,,,HG-WP-TRNTY-TRPL-LVNDR,1859.728717,shopify,deny,manual,66.99,33,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Lavender_981c8383-906a-4881-9d69-6b4ea00799ff.jpg?v=1749749845,3,Human Grade Trinity Water Pipe - Lavender,,,,,,,,,,,,Lavender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Lavender_981c8383-906a-4881-9d69-6b4ea00799ff.jpg?v=1749749845,lb,,,,,,,,,,,,,,,,,
mav-16-double-honey-straight-glass-water-pipe,,,,,,,,,Seafoam,,,,,,,,MAV-WP-TX606X2-SEAFM,1814.36948,shopify,deny,manual,120.99,60,,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Seafoam_5c429c4e-d6c6-4030-85d5-424c16529437.jpg?v=1749653215,5,"MAV 16"" Double Honey Straight Glass Water Pipe - Seafoam",,,,,,,,,,,,Seafoam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/8816/0727/files/Seafoam_5c429c4e-d6c6-4030-85d5-424c16529437.jpg?v=1749653215,lb,,,,,,,,,,,,,,,,,
