Lighter Style,Collection,Product Title,Brand,Size,Case Qty,SKU,Barcode (PC),UPC Code (PC),Barcode (CS),UPC Code (CS),Distributor Price,MSRP (Retail),Sellable on Amazon?,Amazon SRP,Product Photo Preview,Product/Lifestyle Photos,,MSRP (Retail) Clean,Amazon SRP Clean,Piece SKU,Case SKU,Catalog Style,Catalog Collection,Catalog Product Title,Catalog Search,Catalog Search Normalized,Matched Product Title,Matched Product Handle,Matched Product URL,Product Match Score,Matched Variant Label,Variant Match Score,Primary Image URL,Gallery Image URLs,Image Count,Available,Match Status
BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Nermal Devil,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-RDT-ND
Case: RTL-01-A-US-RDT-ND-MC",,810108342229,,10810108342226,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-01-A-US-RDT-ND,RTL-01-A-US-RDT-ND-MC,BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Nermal Devil,BIC | Rip N Dip Bic - Lord Nermal | Rip N Dip Bic - Lord Nermal - Nermal Devil,bic ripndip bic lordnermal ripndip bic lordnermal nermal devil,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Clockmaw,40,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Blue Nermal,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-RDT-BN
Case: RTL-01-A-US-RDT-BN-MC",,810108342236,,10810108342233,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-01-A-US-RDT-BN,RTL-01-A-US-RDT-BN-MC,BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Blue Nermal,BIC | Rip N Dip Bic - Lord Nermal | Rip N Dip Bic - Lord Nermal - Blue Nermal,bic ripndip bic lordnermal ripndip bic lordnermal blue nermal,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Alice Bundle,43,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Nermal Lover,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-RDT-NL
Case: RTL-01-A-US-RDT-NL-MC",,810108342243,,10810108342240,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-01-A-US-RDT-NL,RTL-01-A-US-RDT-NL-MC,BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Nermal Lover,BIC | Rip N Dip Bic - Lord Nermal | Rip N Dip Bic - Lord Nermal - Nermal Lover,bic ripndip bic lordnermal ripndip bic lordnermal nermal lover,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Clockmaw,40,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Lord Alien,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-RDT-LA
Case: RTL-01-A-US-RDT-LA-MC",,810108342250,,10810108342257,4.2, $12.99/unit ,Yes,$13.99,,,,12.99,13.99,RTL-01-A-US-RDT-LA,RTL-01-A-US-RDT-LA-MC,BIC,Rip N Dip Bic - Lord Nermal,Rip N Dip Bic - Lord Nermal - Lord Alien,BIC | Rip N Dip Bic - Lord Nermal | Rip N Dip Bic - Lord Nermal - Lord Alien,bic ripndip bic lordnermal ripndip bic lordnermal lord alien,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Alice Bundle,43,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Naughty Needlepoints,Naughty Needlepoints - Puff Puff Pass,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-NN-PP
Case: RTL-01-A-US-NN-PP-MC",,810108342274,,10810108342271,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-01-A-US-NN-PP,RTL-01-A-US-NN-PP-MC,BIC,Naughty Needlepoints,Naughty Needlepoints - Puff Puff Pass,BIC | Naughty Needlepoints | Naughty Needlepoints - Puff Puff Pass,bic naughty needlepoints naughty needlepoints puff puff pass,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Alice Bundle,42,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Naughty Needlepoints,Naughty Needlepoints - Say Perhaps to Drugs,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-NN-SP
Case: RTL-01-A-US-NN-SP-MC",,810108342281,,10810108342288,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-01-A-US-NN-SP,RTL-01-A-US-NN-SP-MC,BIC,Naughty Needlepoints,Naughty Needlepoints - Say Perhaps to Drugs,BIC | Naughty Needlepoints | Naughty Needlepoints - Say Perhaps to Drugs,bic naughty needlepoints naughty needlepoints say perhaps to drugs,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Alice Bundle,42,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Naughty Needlepoints,Naughty Needlepoints - C U Next Tuesday,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-NN-CU
Case: RTL-01-A-US-NN-CU-MC",,810108342298,,10810108342295,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-01-A-US-NN-CU,RTL-01-A-US-NN-CU-MC,BIC,Naughty Needlepoints,Naughty Needlepoints - C U Next Tuesday,BIC | Naughty Needlepoints | Naughty Needlepoints - C U Next Tuesday,bic naughty needlepoints naughty needlepoints c u next tuesday,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Alice Bundle,42,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Naughty Needlepoints,Naughty Needlepoints - Home is Where the Weed At,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-NN-HW
Case: RTL-01-A-US-NN-HW-MC",,810108342304,,10810108342301,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-01-A-US-NN-HW,RTL-01-A-US-NN-HW-MC,BIC,Naughty Needlepoints,Naughty Needlepoints - Home is Where the Weed At,BIC | Naughty Needlepoints | Naughty Needlepoints - Home is Where the Weed At,bic naughty needlepoints naughty needlepoints home is where the weed at,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Honey Hatter,44,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
BIC,Naughty Needlepoints,Naughty Needlepoints - F*ck Me Like the Government,Toker Poker,"1 piece = 3.125""x1.75""x0.75"", 0.8 oz.
1 case = 9.5""x18""x16"", 27.5 lbs.",500 pieces,"Piece: RTL-01-A-US-NN-FM
Case: RTL-01-A-US-NN-FM-MC",,810108342311,,10810108342318,4.2, $12.99/unit ,No,N/A,,,,12.99,,RTL-01-A-US-NN-FM,RTL-01-A-US-NN-FM-MC,BIC,Naughty Needlepoints,Naughty Needlepoints - F*ck Me Like the Government,BIC | Naughty Needlepoints | Naughty Needlepoints - F*ck Me Like the Government,bic naughty needlepoints naughty needlepoints f ck me like the government,Alice in Wonderland - BIC,alice-wonderland-collection,https://tokerpoker.com/collections/shop-all/products/alice-wonderland-collection,100,Alice Bundle,42,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462,https://cdn.shopify.com/s/files/1/2665/6390/files/CockPaw---revamp.jpg?v=1759356462 | https://cdn.shopify.com/s/files/1/2665/6390/files/Aiw---5-Pack---REVAMP.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/HoneyHatter---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/SugarCube1---revmap.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/ClockMaw---revamp.jpg?v=1759356522 | https://cdn.shopify.com/s/files/1/2665/6390/files/RedQueen---revamp.jpg?v=1759356522,6,True,matched
Clipper,Standard Clipper Mixed Colors, Standard Clipper - Black,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-ST-BL
Case: RTL-02-A-US-ST-BL-MC",,810108340287,,10810108340284,2.8, $10.99/unit ,Yes,$9.99,,See Standard Clipper Black Photos HERE,,10.99,9.99,RTL-02-A-US-ST-BL,RTL-02-A-US-ST-BL-MC,Clipper,Standard Clipper Mixed Colors,Standard Clipper - Black,Clipper | Standard Clipper Mixed Colors | Standard Clipper - Black,clipper standard clipper standard clipper black,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,72,https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Standard Clipper Mixed Colors, Standard Clipper - Carolina,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-ST-CA
Case: RTL-02-A-US-ST-CA-MC",,810108340300,,10810108340307,2.8, $10.99/unit ,Yes,$9.99,,See Standard Clipper Carolina Photos HERE,,10.99,9.99,RTL-02-A-US-ST-CA,RTL-02-A-US-ST-CA-MC,Clipper,Standard Clipper Mixed Colors,Standard Clipper - Carolina,Clipper | Standard Clipper Mixed Colors | Standard Clipper - Carolina,clipper standard clipper standard clipper carolina,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Carolina,66,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Standard Clipper Mixed Colors,Standard Clipper - Grey,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-ST-GR
Case: RTL-02-A-US-ST-GR-MC",,810108340294,,10810108340291,2.8, $10.99/unit ,Yes,$9.99,,See Standard Clipper Grey Photos HERE,,10.99,9.99,RTL-02-A-US-ST-GR,RTL-02-A-US-ST-GR-MC,Clipper,Standard Clipper Mixed Colors,Standard Clipper - Grey,Clipper | Standard Clipper Mixed Colors | Standard Clipper - Grey,clipper standard clipper standard clipper grey,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,61,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Standard Clipper Mixed Colors,Standard Clipper - Army,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-ST-AR
Case: RTL-02-A-US-ST-AR-MC",,810108340348,,10810108340345,2.8, $10.99/unit ,Yes,$9.99,,See Standard Clipper Army Photos HERE,,10.99,9.99,RTL-02-A-US-ST-AR,RTL-02-A-US-ST-AR-MC,Clipper,Standard Clipper Mixed Colors,Standard Clipper - Army,Clipper | Standard Clipper Mixed Colors | Standard Clipper - Army,clipper standard clipper standard clipper army,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,66,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Standard Clipper Mixed Colors,Standard Clipper - Lavender,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-ST-LV
Case: RTL-02-A-US-ST-LV-MC",,810108340317,,10810108340314,2.8, $10.99/unit ,Yes,$9.99,,See Standard Clipper Lavender Photos HERE,,10.99,9.99,RTL-02-A-US-ST-LV,RTL-02-A-US-ST-LV-MC,Clipper,Standard Clipper Mixed Colors,Standard Clipper - Lavender,Clipper | Standard Clipper Mixed Colors | Standard Clipper - Lavender,clipper standard clipper standard clipper lavender,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Lavender,66,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
Clipper,Standard Clipper Mixed Colors,Standard Clipper - Magenta,Toker Poker,"1 piece = 2.875""x1.375""x0.75"", 0.8 oz.
1 case = 8""x18""x16"", 26 lbs.",500 pieces,"Piece: RTL-02-A-US-ST-MG
Case: RTL-02-A-US-ST-MG-MC",,810108340270,,10810108340277,2.8, $10.99/unit ,Yes,$9.99,,See Standard Clipper Magenta Photos HERE,,10.99,9.99,RTL-02-A-US-ST-MG,RTL-02-A-US-ST-MG-MC,Clipper,Standard Clipper Mixed Colors,Standard Clipper - Magenta,Clipper | Standard Clipper Mixed Colors | Standard Clipper - Magenta,clipper standard clipper standard clipper magenta,Toker Poker - CLIPPER,clipper,https://tokerpoker.com/collections/shop-all/products/clipper,100,Clipper 5 Pack,60,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697,https://cdn.shopify.com/s/files/1/2665/6390/files/Black--Clipper---revamp_45682c8f-a0e8-4d02-8322-16c1b5da73b9.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Reg-Clipper-Flying-V---reflection.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp_9769423b-d17b-4028-8103-e1a8f6da8de4.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Army-Clipper---revamp_6e5c134b-879b-40f6-8067-68bcce322375.jpg?v=1763146697 | https://cdn.shopify.com/s/files/1/2665/6390/files/Magenta-Clipper---revamp_86fd95e4-44c5-4961-8d02-719fbffb4636.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Lavender-Clipper---revamp_89b9daf0-2f90-418b-b07e-afdca051deb2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Orange-Clipper---revamp_78ded119-1750-4809-978b-62079f97e19f.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Yellow-Clipper---revamp-2.jpg?v=1763146909 | https://cdn.shopify.com/s/files/1/2665/6390/files/Carolina-Clipper---revamp-2.jpg?v=1763146909,9,True,matched
